p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
7,7,208,7.208.a.b,-29,2,31,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-49,1,50,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.a,-40,0,40,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-30,1,31,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-33,2,35,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,208,7.208.a.b,-57,2,59,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-59,3,62,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.a,-61,1,62,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-54,1,55,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-17,3,20,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,220,7.220.a.a,-57,0,57,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-67,1,68,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-75,1,76,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-75,0,75,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-47,-1,46,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-8,1,9,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-23,2,25,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-54,1,55,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-25,1,26,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-12,1,13,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-65,2,67,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-72,0,72,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-4,0,4,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-32,1,33,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-42,2,44,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-51,-1,50,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-78,1,79,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-29,2,31,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-9,0,9,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-2,2,4,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-57,2,59,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-15,1,16,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-36,0,36,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-45,1,46,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-9,1,10,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-78,-1,77,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-63,2,65,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-51,1,52,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-71,2,73,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-72,0,72,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-21,2,23,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-15,2,17,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-29,1,30,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-43,1,44,-3,1,2:[1:5];3:[1:0];5:[1:0],1,2
7,7,202,7.202.a.b,-51,-1,50,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-61,2,63,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-15,1,16,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-35,1,36,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-64,3,67,-3,1,2:[1:5];3:[1:0];5:[1:0],1,2
7,7,212,7.212.a.b,-4,2,6,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.a,-57,1,58,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-44,1,45,8,1,2:[1:5];3:[1:0];5:[1:0],1,2
7,7,206,7.206.a.b,-22,1,23,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,212,7.212.a.b,-67,2,69,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-2,0,2,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-64,0,64,8,1,2:[1:5];3:[1:0];5:[1:0],1,2
7,7,206,7.206.a.b,-2,0,2,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,212,7.212.a.b,-19,2,21,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-22,0,22,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-64,1,65,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,220,7.220.a.a,-22,3,25,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-47,1,48,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-13,2,15,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,202,7.202.a.b,-22,0,22,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-44,1,45,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,212,7.212.a.b,-40,2,42,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,202,7.202.a.b,-2,0,2,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-33,1,34,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,220,7.220.a.a,-22,3,25,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-53,2,55,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,202,7.202.a.b,-18,2,20,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-25,2,27,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-76,0,76,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,220,7.220.a.a,-39,1,40,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-34,3,37,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,202,7.202.a.b,-60,2,62,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-74,1,75,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,212,7.212.a.b,-36,2,38,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-31,2,33,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,202,7.202.a.b,-48,1,49,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-32,2,34,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,212,7.212.a.b,-57,1,58,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-81,0,81,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-13,2,15,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,202,7.202.a.b,-6,2,8,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-72,1,73,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-55,1,56,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-55,2,57,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,202,7.202.a.b,-39,2,41,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-69,0,69,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-78,1,79,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-53,0,53,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,216,7.216.a.b,-11,3,14,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,202,7.202.a.b,-68,2,70,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-26,1,27,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,212,7.212.a.b,-51,1,52,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-11,1,12,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,202,7.202.a.b,-26,2,28,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-74,1,75,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-7,2,9,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,212,7.212.a.b,-29,2,31,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.a,-18,1,19,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-76,2,78,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-59,3,62,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,212,7.212.a.b,-9,2,11,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-27,3,30,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,220,7.220.a.a,-60,0,60,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-2,-1,1,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,212,7.212.a.b,-15,2,17,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-38,2,40,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,216,7.216.a.b,-43,0,43,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.a,-48,0,48,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-49,1,50,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,206,7.206.a.b,-17,3,20,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,216,7.216.a.b,-22,3,25,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,220,7.220.a.a,-5,1,6,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-69,3,72,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,216,7.216.a.b,-64,3,67,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-62,2,64,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,216,7.216.a.b,-6,1,7,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-41,2,43,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,206,7.206.a.b,-20,2,22,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,216,7.216.a.b,-27,1,28,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-3,1,4,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,216,7.216.a.b,-49,0,49,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-24,2,26,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,206,7.206.a.b,-46,1,47,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,216,7.216.a.b,-80,0,80,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-66,2,68,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,216,7.216.a.b,-70,0,70,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-75,-1,74,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-12,0,12,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-59,0,59,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-32,0,32,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-38,1,39,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-54,-1,53,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-17,1,18,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-44,1,45,8,1,2:[1:6];3:[1:0];5:[1:0],1,2
7,7,206,7.206.a.b,-64,0,64,8,1,2:[1:6];3:[1:0];5:[1:0],1,2
7,7,216,7.216.a.b,-3,2,5,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-22,0,22,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-46,1,47,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-2,0,2,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-22,0,22,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-62,2,64,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-6,1,7,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-20,2,22,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-68,2,70,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-24,2,26,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-18,2,20,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-48,0,48,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-66,2,68,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,206,7.206.a.b,-39,1,40,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-41,2,43,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,206,7.206.a.b,-26,2,28,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-60,2,62,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-33,2,35,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-29,1,30,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-54,1,55,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-9,0,9,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-12,2,14,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-15,1,16,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-36,0,36,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-75,1,76,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-57,1,58,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-26,1,27,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-72,0,72,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-78,-1,77,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-5,1,6,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,206,7.206.a.b,-51,-1,50,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-18,1,19,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-39,1,40,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-60,1,61,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,216,7.216.a.b,-69,0,69,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-30,2,32,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,216,7.216.a.b,-81,0,81,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-56,1,57,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,216,7.216.a.b,-48,0,48,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-10,1,11,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,216,7.216.a.b,-9,2,11,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-73,1,74,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,220,7.220.a.b,-27,1,28,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,216,7.216.a.b,-36,2,38,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-77,0,77,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,210,7.210.a.b,-14,2,16,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,216,7.216.a.b,-72,0,72,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-70,0,70,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-52,0,52,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,216,7.216.a.b,-78,1,79,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-80,0,80,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-35,1,36,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,216,7.216.a.b,-29,1,30,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-22,1,23,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.b,-38,1,39,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,216,7.216.a.b,-15,1,16,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-64,1,65,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,216,7.216.a.b,-57,0,57,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-6,1,7,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-2,2,4,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,216,7.216.a.b,-51,1,52,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-44,3,47,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,220,7.220.a.b,-49,0,49,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-8,2,10,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,216,7.216.a.b,-64,3,67,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,2
7,7,210,7.210.a.b,-28,2,30,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.b,-59,0,59,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,216,7.216.a.b,-43,1,44,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,2
7,7,210,7.210.a.b,-50,1,51,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,216,7.216.a.b,-22,3,25,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-17,1,18,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-79,1,80,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,216,7.216.a.b,-22,3,25,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-71,1,72,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.b,-22,3,25,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,216,7.216.a.b,-2,0,2,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-58,2,60,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.b,-64,3,67,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-37,2,39,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,210,7.210.a.b,-16,2,18,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.b,-43,0,43,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-41,1,42,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.b,-2,-1,1,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-3,1,4,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,210,7.210.a.b,-46,0,46,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,220,7.220.a.b,-45,1,46,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-62,2,64,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,220,7.220.a.b,-20,1,21,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-20,2,22,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,210,7.210.a.b,-24,2,26,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,220,7.220.a.b,-83,0,83,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-66,2,68,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,210,7.210.a.b,-42,0,42,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-67,0,67,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-45,-1,44,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-3,1,4,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-21,1,22,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-65,1,66,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-62,1,63,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-1,1,2,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-24,1,25,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-63,1,64,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-23,1,24,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-41,1,42,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-75,-1,74,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-74,0,74,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-32,0,32,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-54,-1,53,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-76,2,78,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-12,0,12,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-53,2,55,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-19,1,20,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-40,0,40,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-32,1,33,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-61,1,62,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-11,3,14,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-67,1,68,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-47,-1,46,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-13,1,14,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-25,1,26,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-4,0,4,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-34,3,37,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,210,7.210.a.b,-51,-1,50,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-55,0,55,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,210,7.210.a.b,-9,0,9,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-36,0,36,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-33,2,35,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-78,-1,77,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-75,1,76,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-72,0,72,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-29,1,30,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-54,1,55,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,210,7.210.a.b,-15,1,16,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,220,7.220.a.b,-12,2,14,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
